CreationTime,UserID,Identifier,Success,Deviation,DeviationVectorX,TimeForSelection,DimensionOfTarget,DeviationVectorZ,DeviationVectorY,ProjectedSizeOfTarget,MarkedAsOutlier,IsOnRay
2018-08-08 09:40:54 +0000,1,PenWithHighlighting,true,0.0,0.0,2.43471896648407,4.0,0.0,0.0,1.46828,,
2018-08-08 09:40:57 +0000,1,PenWithHighlighting,true,0.0,0.0,3.0316299200058,4.0,0.0,0.0,0.911091,,
2018-08-08 09:41:02 +0000,1,PenWithHighlighting,true,0.0,0.0,4.93740701675415,2.0,0.0,0.0,0.534198,,
2018-08-08 09:41:10 +0000,1,PenWithHighlighting,true,0.0,0.0,8.56216609477997,2.0,0.0,0.0,0.251447,,
2018-08-08 09:41:16 +0000,1,PenWithHighlighting,true,0.0,0.0,5.2267929315567,2.0,0.0,0.0,0.480018,,
2018-08-08 09:41:24 +0000,1,PenWithHighlighting,true,0.0,0.0,8.80727899074554,1.0,0.0,0.0,0.130988,,
2018-08-08 09:41:30 +0000,1,PenWithHighlighting,true,0.0,0.0,5.82936990261078,3.0,0.0,0.0,0.541173,,
2018-08-08 09:41:33 +0000,1,PenWithHighlighting,true,0.0,0.0,3.16243803501129,2.0,0.0,0.0,0.590072,,
2018-08-08 09:41:39 +0000,1,PenWithHighlighting,true,0.0,0.0,5.30087304115295,4.0,0.0,0.0,1.39098,,
2018-08-08 09:41:46 +0000,1,PenWithHighlighting,true,0.0,0.0,7.30248391628265,1.0,0.0,0.0,0.135881,,
2018-08-08 09:41:50 +0000,1,PenWithHighlighting,false,0.42863,0.173194,4.29682397842407,2.0,1.87445,0.405686,0.594642,,
2018-08-08 09:41:56 +0000,1,PenWithHighlighting,true,0.0,0.0,5.70411205291748,4.0,0.0,0.0,1.79054,,
2018-08-08 09:43:26 +0000,1,TwohandedTouch,true,0.0,0.0,6.00131595134735,1.0,0.0,0.0,0.142631,,true
2018-08-08 09:43:31 +0000,1,TwohandedTouch,true,0.0,0.0,5.06669998168945,2.0,0.0,0.0,0.605079,,true
2018-08-08 09:43:32 +0000,1,TwohandedTouch,true,0.0,0.0,1.3153920173645,1.0,0.0,0.0,0.0769837,,true
2018-08-08 09:43:33 +0000,1,TwohandedTouch,true,0.0,0.0,1.3000819683075,4.0,0.0,0.0,3.13845,,true
2018-08-08 09:43:35 +0000,1,TwohandedTouch,true,0.0,0.0,1.16662096977234,1.0,0.0,0.0,0.189538,,true
2018-08-08 09:43:36 +0000,1,TwohandedTouch,true,0.0,0.0,1.60122895240784,2.0,0.0,0.0,0.302501,,true
2018-08-08 09:43:38 +0000,1,TwohandedTouch,true,0.0,0.0,1.56680297851562,2.0,0.0,0.0,0.583648,,true
2018-08-08 09:43:40 +0000,1,TwohandedTouch,true,0.0,0.0,2.59885704517365,4.0,0.0,0.0,2.37135,,true
2018-08-08 09:43:41 +0000,1,TwohandedTouch,true,0.0,0.0,1.1514550447464,1.0,0.0,0.0,0.0827829,,true
2018-08-08 09:43:43 +0000,1,TwohandedTouch,true,0.0,0.0,1.6485710144043,1.0,0.0,0.0,0.0455895,,true
2018-08-08 09:43:44 +0000,1,TwohandedTouch,true,0.0,0.0,1.33555293083191,2.0,0.0,0.0,0.681075,,true
2018-08-08 09:43:48 +0000,1,TwohandedTouch,false,0.1604,0.0,3.99856901168823,1.0,0.0,0.0,0.0455908,,false
2018-08-08 09:43:50 +0000,1,TwohandedTouch,true,0.0,0.0,1.26622700691223,4.0,0.0,0.0,3.35294,,true
2018-08-08 09:43:53 +0000,1,TwohandedTouch,true,0.0,0.0,3.56857001781464,3.0,0.0,0.0,0.353566,,true
2018-08-08 09:43:56 +0000,1,TwohandedTouch,false,0.0760016,0.0,2.44987106323242,1.0,0.0,0.0,0.0905585,,false
2018-08-08 09:43:57 +0000,1,TwohandedTouch,true,0.0,0.0,0.916646003723145,3.0,0.0,0.0,0.363534,,true
2018-08-08 09:43:57 +0000,1,TwohandedTouch,true,0.0,0.0,0.650612115859985,2.0,0.0,0.0,0.775457,,true
2018-08-08 09:43:58 +0000,1,TwohandedTouch,false,0.0,0.0,1.08112394809723,3.0,0.0,0.0,0.618249,,true
2018-08-08 09:43:59 +0000,1,TwohandedTouch,true,0.0,0.0,1.03432106971741,3.0,0.0,0.0,0.783862,,true
2018-08-08 09:44:01 +0000,1,TwohandedTouch,false,0.0380668,0.0,1.95065498352051,1.0,0.0,0.0,0.0822948,,false
2018-08-08 09:44:03 +0000,1,TwohandedTouch,true,0.0,0.0,1.71485507488251,1.0,0.0,0.0,0.0545324,,true
2018-08-08 09:44:04 +0000,1,TwohandedTouch,true,0.0,0.0,0.668102025985718,4.0,0.0,0.0,3.39786,,true
2018-08-08 09:44:05 +0000,1,TwohandedTouch,true,0.0,0.0,1.09827196598053,1.0,0.0,0.0,0.15435,,true
2018-08-08 09:44:06 +0000,1,TwohandedTouch,false,0.0575668,0.0,1.18524599075317,4.0,0.0,0.0,0.608044,,false
2018-08-08 09:44:11 +0000,1,TwohandedTouch,true,0.0,0.0,4.64862704277039,2.0,0.0,0.0,0.457939,,true
2018-08-08 09:44:14 +0000,1,TwohandedTouch,true,0.0,0.0,3.11866199970245,3.0,0.0,0.0,1.37707,,true
2018-08-08 09:44:17 +0000,1,TwohandedTouch,true,0.0,0.0,3.04841899871826,2.0,0.0,0.0,0.766688,,true
2018-08-08 09:44:18 +0000,1,TwohandedTouch,true,0.0,0.0,1.09985899925232,4.0,0.0,0.0,0.654072,,true
2018-08-08 09:44:19 +0000,1,TwohandedTouch,true,0.0,0.0,1.46830499172211,3.0,0.0,0.0,0.834863,,true
2018-08-08 09:44:20 +0000,1,TwohandedTouch,true,0.0,0.0,0.966612935066223,2.0,0.0,0.0,0.178068,,true
2018-08-08 09:44:21 +0000,1,TwohandedTouch,true,0.0,0.0,1.098473072052,2.0,0.0,0.0,0.421144,,true
2018-08-08 09:44:22 +0000,1,TwohandedTouch,true,0.0,0.0,0.785367012023926,4.0,0.0,0.0,1.13603,,true
2018-08-08 09:44:24 +0000,1,TwohandedTouch,true,0.0,0.0,2.24812304973602,3.0,0.0,0.0,1.2821,,true
2018-08-08 09:44:26 +0000,1,TwohandedTouch,false,0.0641785,0.0,1.78495502471924,1.0,0.0,0.0,0.154232,,false
2018-08-08 09:44:28 +0000,1,TwohandedTouch,true,0.0,0.0,1.63351500034332,2.0,0.0,0.0,0.464906,,true
2018-08-08 09:44:31 +0000,1,TwohandedTouch,false,0.127272,0.0,2.66662609577179,1.0,0.0,0.0,0.0925466,,false
2018-08-08 09:44:32 +0000,1,TwohandedTouch,true,0.0,0.0,1.33651494979858,4.0,0.0,0.0,0.592497,,true
2018-08-08 09:44:33 +0000,1,TwohandedTouch,true,0.0,0.0,0.630500912666321,3.0,0.0,0.0,0.731354,,true
2018-08-08 09:44:33 +0000,1,TwohandedTouch,true,0.0,0.0,0.716098070144653,2.0,0.0,0.0,0.492967,,true
2018-08-08 09:44:34 +0000,1,TwohandedTouch,true,0.0,0.0,0.633087038993835,4.0,0.0,0.0,0.814894,,true
2018-08-08 09:44:35 +0000,1,TwohandedTouch,true,0.0,0.0,0.750309944152832,4.0,0.0,0.0,0.795103,,true
2018-08-08 09:44:35 +0000,1,TwohandedTouch,true,0.0,0.0,0.633323907852173,4.0,0.0,0.0,0.943855,,true
2018-08-08 09:44:36 +0000,1,TwohandedTouch,true,0.0,0.0,0.982782006263733,1.0,0.0,0.0,0.227601,,true
2018-08-08 09:44:37 +0000,1,TwohandedTouch,true,0.0,0.0,0.8176189661026,3.0,0.0,0.0,0.616007,,true
2018-08-08 09:44:39 +0000,1,TwohandedTouch,true,0.0,0.0,1.56586897373199,1.0,0.0,0.0,0.105099,,true
2018-08-08 09:44:39 +0000,1,TwohandedTouch,true,0.0,0.0,0.716763973236084,3.0,0.0,0.0,1.44277,,true
2018-08-08 09:44:41 +0000,1,TwohandedTouch,true,0.0,0.0,2.06510496139526,3.0,0.0,0.0,0.72544,,true
2018-08-08 09:44:44 +0000,1,TwohandedTouch,true,0.0,0.0,2.43333995342255,3.0,0.0,0.0,0.507597,,true
2018-08-08 09:44:45 +0000,1,TwohandedTouch,true,0.0,0.0,1.48592400550842,2.0,0.0,0.0,0.271935,,true
2018-08-08 09:44:47 +0000,1,TwohandedTouch,true,0.0,0.0,2.11485707759857,2.0,0.0,0.0,0.253195,,true
2018-08-08 09:44:49 +0000,1,TwohandedTouch,true,0.0,0.0,1.89953088760376,4.0,0.0,0.0,1.33637,,true
2018-08-08 09:44:52 +0000,1,TwohandedTouch,true,0.0,0.0,3.0521160364151,1.0,0.0,0.0,0.329047,,true
2018-08-08 09:44:54 +0000,1,TwohandedTouch,true,0.0,0.0,1.36647200584412,2.0,0.0,0.0,0.448848,,true
2018-08-08 09:44:56 +0000,1,TwohandedTouch,true,0.0,0.0,1.84830701351166,2.0,0.0,0.0,0.734724,,true
2018-08-08 09:44:57 +0000,1,TwohandedTouch,true,0.0,0.0,1.1190539598465,4.0,0.0,0.0,0.754282,,true
2018-08-08 09:44:58 +0000,1,TwohandedTouch,true,0.0,0.0,1.18091797828674,4.0,0.0,0.0,1.10847,,true
2018-08-08 09:44:59 +0000,1,TwohandedTouch,true,0.0,0.0,0.819012045860291,3.0,0.0,0.0,0.723404,,true
2018-08-08 09:45:00 +0000,1,TwohandedTouch,true,0.0,0.0,1.54751098155975,1.0,0.0,0.0,0.0546473,,true
2018-08-08 09:45:03 +0000,1,TwohandedTouch,true,0.0,0.0,3.01903998851776,2.0,0.0,0.0,0.43133,,true
2018-08-08 09:45:04 +0000,1,TwohandedTouch,true,0.0,0.0,1.10021507740021,3.0,0.0,0.0,1.80221,,true
2018-08-08 09:45:06 +0000,1,TwohandedTouch,true,0.0,0.0,1.2322438955307,4.0,0.0,0.0,1.65211,,true
2018-08-08 09:45:07 +0000,1,TwohandedTouch,true,0.0,0.0,1.14847791194916,4.0,0.0,0.0,0.693595,,true
2018-08-08 09:45:08 +0000,1,TwohandedTouch,true,0.0,0.0,1.38503301143646,3.0,0.0,0.0,1.23852,,true
2018-08-08 09:45:09 +0000,1,TwohandedTouch,false,0.0,0.0,0.683362007141113,3.0,0.0,0.0,0.988826,,true
2018-08-08 09:46:34 +0000,1,OnehandedTouch,true,0.0,0.0,0.750113964080811,3.0,0.0,0.0,2.49749,,true
2018-08-08 09:46:35 +0000,1,OnehandedTouch,true,0.0,0.0,1.10148000717163,4.0,0.0,0.0,0.640062,,true
2018-08-08 09:46:39 +0000,1,OnehandedTouch,true,0.0,0.0,3.11594104766846,1.0,0.0,0.0,0.252473,,true
2018-08-08 09:46:42 +0000,1,OnehandedTouch,true,0.0,0.0,3.29955899715424,2.0,0.0,0.0,1.01028,,true
2018-08-08 09:46:43 +0000,1,OnehandedTouch,true,0.0,0.0,0.716175079345703,4.0,0.0,0.0,1.12436,,true
2018-08-08 09:46:44 +0000,1,OnehandedTouch,true,0.0,0.0,1.15053200721741,4.0,0.0,0.0,1.52776,,true
2018-08-08 09:46:45 +0000,1,OnehandedTouch,false,0.117669,0.0,1.24845600128174,1.0,0.0,0.0,0.0824644,,false
2018-08-08 09:46:47 +0000,1,OnehandedTouch,false,0.109662,0.0,2.20024502277374,1.0,0.0,0.0,0.103598,,false
2018-08-08 09:46:49 +0000,1,OnehandedTouch,true,0.0,0.0,1.3844199180603,4.0,0.0,0.0,4.09164,,true
2018-08-08 09:46:50 +0000,1,OnehandedTouch,true,0.0,0.0,1.26674902439117,3.0,0.0,0.0,0.645414,,true
2018-08-08 09:46:54 +0000,1,OnehandedTouch,false,0.0127998,0.0,4.48239696025848,2.0,0.0,0.0,0.735371,,false
2018-08-08 09:46:56 +0000,1,OnehandedTouch,true,0.0,0.0,1.65126001834869,3.0,0.0,0.0,1.35609,,true
2018-08-08 09:46:58 +0000,1,OnehandedTouch,true,0.0,0.0,1.58156204223633,3.0,0.0,0.0,0.869124,,true
2018-08-08 09:46:59 +0000,1,OnehandedTouch,true,0.0,0.0,1.71833002567291,2.0,0.0,0.0,0.334007,,true
2018-08-08 09:47:01 +0000,1,OnehandedTouch,false,0.0,0.0,1.26747596263885,3.0,0.0,0.0,0.574848,,true
2018-08-08 09:47:03 +0000,1,OnehandedTouch,true,0.0,0.0,2.91367995738983,2.0,0.0,0.0,0.599038,,true
2018-08-08 09:47:05 +0000,1,OnehandedTouch,false,0.0242398,0.0,1.53490591049194,2.0,0.0,0.0,0.483718,,false
2018-08-08 09:47:07 +0000,1,OnehandedTouch,true,0.0,0.0,1.48332095146179,4.0,0.0,0.0,0.969882,,true
2018-08-08 09:47:08 +0000,1,OnehandedTouch,false,0.023049,0.0,1.18178796768188,1.0,0.0,0.0,0.0775999,,false
2018-08-08 09:47:09 +0000,1,OnehandedTouch,false,0.0,0.0,1.35179400444031,4.0,0.0,0.0,0.724737,,true
2018-08-08 09:47:11 +0000,1,OnehandedTouch,true,0.0,0.0,2.16640591621399,4.0,0.0,0.0,2.42354,,true
2018-08-08 09:47:13 +0000,1,OnehandedTouch,true,0.0,0.0,1.70008111000061,3.0,0.0,0.0,0.850822,,true
2018-08-08 09:47:14 +0000,1,OnehandedTouch,true,0.0,0.0,0.783223986625671,1.0,0.0,0.0,0.262983,,true
2018-08-08 09:47:15 +0000,1,OnehandedTouch,false,0.449584,0.0,1.06658005714417,3.0,0.0,0.0,2.13162,,false
2018-08-08 09:47:16 +0000,1,OnehandedTouch,true,0.0,0.0,1.11682200431824,4.0,0.0,0.0,0.889144,,true
2018-08-08 09:47:17 +0000,1,OnehandedTouch,true,0.0,0.0,1.61538100242615,4.0,0.0,0.0,1.42978,,true
2018-08-08 09:47:19 +0000,1,OnehandedTouch,true,0.0,0.0,1.19955897331238,3.0,0.0,0.0,0.445413,,true
2018-08-08 09:47:21 +0000,1,OnehandedTouch,false,0.026496,0.0,2.43368101119995,2.0,0.0,0.0,0.36412,,false
2018-08-08 09:47:24 +0000,1,OnehandedTouch,true,0.0,0.0,2.91849207878113,4.0,0.0,0.0,1.12168,,true
2018-08-08 09:47:26 +0000,1,OnehandedTouch,true,0.0,0.0,1.93384301662445,3.0,0.0,0.0,0.580943,,true
2018-08-08 09:47:27 +0000,1,OnehandedTouch,true,0.0,0.0,1.06667399406433,4.0,0.0,0.0,1.78283,,true
2018-08-08 09:47:30 +0000,1,OnehandedTouch,true,0.0,0.0,3.13326394557953,2.0,0.0,0.0,1.24802,,true
2018-08-08 09:47:31 +0000,1,OnehandedTouch,true,0.0,0.0,1.30053102970123,2.0,0.0,0.0,0.287776,,true
2018-08-08 09:47:34 +0000,1,OnehandedTouch,true,0.0,0.0,2.18114805221558,3.0,0.0,0.0,1.56773,,true
2018-08-08 09:47:36 +0000,1,OnehandedTouch,true,0.0,0.0,2.05275702476501,3.0,0.0,0.0,2.27628,,true
2018-08-08 09:47:37 +0000,1,OnehandedTouch,false,0.0623584,0.0,0.815505027770996,3.0,0.0,0.0,0.558994,,false
2018-08-08 09:47:38 +0000,1,OnehandedTouch,true,0.0,0.0,1.08431589603424,2.0,0.0,0.0,0.195813,,true
2018-08-08 09:47:39 +0000,1,OnehandedTouch,true,0.0,0.0,1.59990799427032,4.0,0.0,0.0,1.4364,,true
2018-08-08 09:47:40 +0000,1,OnehandedTouch,true,0.0,0.0,0.999575972557068,1.0,0.0,0.0,0.0842566,,true
2018-08-08 09:47:42 +0000,1,OnehandedTouch,true,0.0,0.0,1.41583406925201,1.0,0.0,0.0,0.0603393,,true
2018-08-08 09:47:43 +0000,1,OnehandedTouch,true,0.0,0.0,1.11653399467468,3.0,0.0,0.0,1.02004,,true
2018-08-08 09:47:46 +0000,1,OnehandedTouch,false,0.11506,0.0,3.66649496555328,1.0,0.0,0.0,0.0848633,,false
2018-08-08 09:47:48 +0000,1,OnehandedTouch,true,0.0,0.0,2.03350102901459,2.0,0.0,0.0,0.455656,,true
2018-08-08 09:47:51 +0000,1,OnehandedTouch,true,0.0,0.0,2.84846293926239,2.0,0.0,0.0,0.478733,,true
2018-08-08 09:47:55 +0000,1,OnehandedTouch,true,0.0,0.0,3.45212805271149,1.0,0.0,0.0,0.260339,,true
2018-08-08 09:47:56 +0000,1,OnehandedTouch,true,0.0,0.0,1.01611304283142,3.0,0.0,0.0,1.35789,,true
2018-08-08 09:47:57 +0000,1,OnehandedTouch,false,0.136772,0.0,1.66542398929596,1.0,0.0,0.0,0.338086,,false
2018-08-08 09:48:00 +0000,1,OnehandedTouch,true,0.0,0.0,2.88514411449432,1.0,0.0,0.0,0.179404,,true
2018-08-08 09:48:03 +0000,1,OnehandedTouch,true,0.0,0.0,3.04864609241486,1.0,0.0,0.0,0.0455286,,true
2018-08-08 09:48:05 +0000,1,OnehandedTouch,true,0.0,0.0,1.88455402851105,2.0,0.0,0.0,0.824332,,true
2018-08-08 09:48:07 +0000,1,OnehandedTouch,true,0.0,0.0,1.33349299430847,4.0,0.0,0.0,0.874233,,true
2018-08-08 09:48:08 +0000,1,OnehandedTouch,false,0.296147,0.0,1.64850795269012,2.0,0.0,0.0,0.988784,,false
2018-08-08 09:48:09 +0000,1,OnehandedTouch,true,0.0,0.0,1.18484902381897,1.0,0.0,0.0,0.120238,,true
2018-08-08 09:48:10 +0000,1,OnehandedTouch,true,0.0,0.0,1.00022399425507,1.0,0.0,0.0,0.0453448,,true
2018-08-08 09:48:15 +0000,1,OnehandedTouch,true,0.0,0.0,4.25027298927307,1.0,0.0,0.0,0.110716,,true
2018-08-08 09:48:17 +0000,1,OnehandedTouch,true,0.0,0.0,2.58370900154114,2.0,0.0,0.0,0.653293,,true
2018-08-08 09:48:18 +0000,1,OnehandedTouch,true,0.0,0.0,1.01624703407288,4.0,0.0,0.0,1.29693,,true
2018-08-08 09:48:20 +0000,1,OnehandedTouch,true,0.0,0.0,1.38552904129028,4.0,0.0,0.0,0.793431,,true
2018-08-08 09:48:21 +0000,1,OnehandedTouch,true,0.0,0.0,1.1146240234375,4.0,0.0,0.0,2.04897,,true
2018-08-08 09:48:27 +0000,1,OnehandedTouch,true,0.0,0.0,6.15083003044128,2.0,0.0,0.0,0.559391,,true
2018-08-08 09:48:30 +0000,1,OnehandedTouch,false,0.165586,0.0,2.94883501529694,1.0,0.0,0.0,0.0484632,,false
2018-08-08 09:48:32 +0000,1,OnehandedTouch,true,0.0,0.0,1.66629099845886,2.0,0.0,0.0,0.261588,,true
2018-08-08 09:48:34 +0000,1,OnehandedTouch,true,0.0,0.0,2.10007095336914,3.0,0.0,0.0,0.99588,,true
2018-08-08 09:48:35 +0000,1,OnehandedTouch,true,0.0,0.0,1.83335900306702,3.0,0.0,0.0,1.70096,,true
